bid_id,resource_id,market,operating_date,hour_ending,bid_mw,bid_price,bid_type,product,submitted_at,bid_status
BID-02195,SANDRN_2_SS1BT1,DA,2025-07-01,11,100,-2.85,supply,energy,2025-06-30 10:00:00,VALID
BID-02196,SANDRN_2_SS1BT1,DA,2025-07-01,12,100,21.27,supply,energy,2025-06-30 10:00:00,VALID
BID-02197,SANDRN_2_SS1BT1,DA,2025-07-01,13,100,89.32,supply,energy,2025-06-30 10:00:00,VALID
BID-02198,SANDRN_2_SS1BT1,DA,2025-07-01,14,100,46.09,supply,energy,2025-06-30 10:00:00,VALID
BID-02199,SANDRN_2_SS1BT1,DA,2025-07-01,15,100,18.51,supply,energy,2025-06-30 10:00:00,VALID
BID-02200,SANDRN_2_SS1BT1,DA,2025-07-01,16,100,-2.67,supply,energy,2025-06-30 10:00:00,VALID
BID-02201,SANDRN_2_SS1BT1,DA,2025-07-01,17,100,86.81,supply,energy,2025-06-30 10:00:00,VALID
BID-02202,SANDRN_2_SS1BT1,DA,2025-07-01,18,100,21.39,supply,energy,2025-06-30 10:00:00,VALID
BID-02203,SANDRN_2_SS1BT1,DA,2025-07-01,19,100,-22.24,supply,energy,2025-06-30 10:00:00,VALID
BID-02204,SANDRN_2_SS1BT1,DA,2025-07-01,20,100,51.78,supply,energy,2025-06-30 10:00:00,VALID
BID-02205,SANDRN_2_SS1BT1,DA,2025-07-01,21,100,8.58,supply,energy,2025-06-30 10:00:00,VALID
BID-02206,SANDRN_2_SS1BT1,DA,2025-07-01,22,100,51.11,supply,energy,2025-06-30 10:00:00,VALID
BID-02207,SANDRN_2_SS1BT1,DA,2025-07-01,23,100,36.57,supply,energy,2025-06-30 10:00:00,VALID
BID-02208,SANDRN_2_SS1BT1,DA,2025-07-01,24,100,96.77,supply,energy,2025-06-30 10:00:00,VALID
BID-02209,SANDRN_2_SS1BT1,DA,2025-07-02,1,100,57.08,supply,energy,2025-07-01 10:00:00,VALID
BID-02210,SANDRN_2_SS1BT1,DA,2025-07-02,2,100,84.29,supply,energy,2025-07-01 10:00:00,VALID
BID-02211,SANDRN_2_SS1BT1,DA,2025-07-02,3,100,11.67,supply,energy,2025-07-01 10:00:00,VALID
BID-02212,SANDRN_2_SS1BT1,DA,2025-07-02,4,100,65.43,supply,energy,2025-07-01 10:00:00,VALID
BID-02213,SANDRN_2_SS1BT1,DA,2025-07-02,5,100,46.71,supply,energy,2025-07-01 10:00:00,VALID
BID-02214,SANDRN_2_SS1BT1,DA,2025-07-02,6,100,11.99,supply,energy,2025-07-01 10:00:00,VALID
BID-02215,SANDRN_2_SS1BT1,DA,2025-07-02,7,100,-16.0,supply,energy,2025-07-01 10:00:00,VALID
BID-02216,SANDRN_2_SS1BT1,DA,2025-07-02,8,100,48.32,supply,energy,2025-07-01 10:00:00,VALID
BID-02217,SANDRN_2_SS1BT1,DA,2025-07-02,9,100,34.02,supply,energy,2025-07-01 10:00:00,VALID
BID-02218,SANDRN_2_SS1BT1,DA,2025-07-02,10,100,3.33,supply,energy,2025-07-01 10:00:00,VALID
BID-02219,SANDRN_2_SS1BT1,DA,2025-07-02,11,100,98.34,supply,energy,2025-07-01 10:00:00,VALID
BID-02220,SANDRN_2_SS1BT1,DA,2025-07-02,12,100,-39.35,supply,energy,2025-07-01 10:00:00,VALID
BID-02221,SANDRN_2_SS1BT1,DA,2025-07-02,13,100,42.73,supply,energy,2025-07-01 10:00:00,VALID
BID-02222,SANDRN_2_SS1BT1,DA,2025-07-02,14,100,20.39,supply,energy,2025-07-01 10:00:00,VALID
BID-02223,SANDRN_2_SS1BT1,DA,2025-07-02,15,100,48.55,supply,energy,2025-07-01 10:00:00,VALID
BID-02224,SANDRN_2_SS1BT1,DA,2025-07-02,16,100,86.96,supply,energy,2025-07-01 10:00:00,VALID
BID-02225,SANDRN_2_SS1BT1,DA,2025-07-02,17,100,49.18,supply,energy,2025-07-01 10:00:00,VALID
BID-02226,SANDRN_2_SS1BT1,DA,2025-07-02,18,100,39.44,supply,energy,2025-07-01 10:00:00,VALID
BID-02227,SANDRN_2_SS1BT1,DA,2025-07-02,19,100,-0.23,supply,energy,2025-07-01 10:00:00,VALID
BID-02228,SANDRN_2_SS1BT1,DA,2025-07-02,20,100,-4.06,supply,energy,2025-07-01 10:00:00,VALID
BID-02229,SANDRN_2_SS1BT1,DA,2025-07-02,21,100,73.56,supply,energy,2025-07-01 10:00:00,VALID
BID-02230,SANDRN_2_SS1BT1,DA,2025-07-02,22,100,-14.22,supply,energy,2025-07-01 10:00:00,VALID
BID-02231,SANDRN_2_SS1BT1,DA,2025-07-02,23,100,97.65,supply,energy,2025-07-01 10:00:00,VALID
BID-02232,SANDRN_2_SS1BT1,DA,2025-07-02,24,100,93.96,supply,energy,2025-07-01 10:00:00,VALID
BID-02233,SANDRN_2_SS1BT1,DA,2025-07-03,1,100,26.57,supply,energy,2025-07-02 10:00:00,VALID
BID-02234,SANDRN_2_SS1BT1,DA,2025-07-03,2,100,-27.67,supply,energy,2025-07-02 10:00:00,VALID
BID-02235,SANDRN_2_SS1BT1,DA,2025-07-03,3,100,28.16,supply,energy,2025-07-02 10:00:00,VALID
BID-02236,SANDRN_2_SS1BT1,DA,2025-07-03,4,100,-3.6,supply,energy,2025-07-02 10:00:00,VALID
BID-02237,SANDRN_2_SS1BT1,DA,2025-07-03,5,100,76.41,supply,energy,2025-07-02 10:00:00,VALID
BID-02238,SANDRN_2_SS1BT1,DA,2025-07-03,6,100,-37.83,supply,energy,2025-07-02 10:00:00,VALID
BID-02239,SANDRN_2_SS1BT1,DA,2025-07-03,7,100,-29.69,supply,energy,2025-07-02 10:00:00,VALID
BID-02240,SANDRN_2_SS1BT1,DA,2025-07-03,8,100,50.76,supply,energy,2025-07-02 10:00:00,VALID
BID-02241,SANDRN_2_SS1BT1,DA,2025-07-03,9,100,90.92,supply,energy,2025-07-02 10:00:00,VALID
BID-02242,SANDRN_2_SS1BT1,DA,2025-07-03,10,100,22.54,supply,energy,2025-07-02 10:00:00,VALID
BID-02243,SANDRN_2_SS1BT1,DA,2025-07-03,11,100,55.03,supply,energy,2025-07-02 10:00:00,VALID
BID-02244,SANDRN_2_SS1BT1,DA,2025-07-03,12,100,-22.09,supply,energy,2025-07-02 10:00:00,VALID
BID-02245,SANDRN_2_SS1BT1,DA,2025-07-03,13,100,81.01,supply,energy,2025-07-02 10:00:00,VALID
BID-02246,SANDRN_2_SS1BT1,DA,2025-07-03,14,100,-46.07,supply,energy,2025-07-02 10:00:00,VALID
BID-02247,SANDRN_2_SS1BT1,DA,2025-07-03,15,100,44.42,supply,energy,2025-07-02 10:00:00,VALID
BID-02248,SANDRN_2_SS1BT1,DA,2025-07-03,16,100,45.02,supply,energy,2025-07-02 10:00:00,VALID
BID-02249,SANDRN_2_SS1BT1,DA,2025-07-03,17,100,27.95,supply,energy,2025-07-02 10:00:00,VALID
BID-02250,SANDRN_2_SS1BT1,DA,2025-07-03,18,100,-30.35,supply,energy,2025-07-02 10:00:00,VALID
BID-02251,SANDRN_2_SS1BT1,DA,2025-07-03,19,100,10.99,supply,energy,2025-07-02 10:00:00,VALID
BID-02252,SANDRN_2_SS1BT1,DA,2025-07-03,20,100,-45.13,supply,energy,2025-07-02 10:00:00,VALID
BID-02253,SANDRN_2_SS1BT1,DA,2025-07-03,21,100,-37.95,supply,energy,2025-07-02 10:00:00,VALID
BID-02254,SANDRN_2_SS1BT1,DA,2025-07-03,22,100,96.18,supply,energy,2025-07-02 10:00:00,VALID
BID-02255,SANDRN_2_SS1BT1,DA,2025-07-03,23,100,20.33,supply,energy,2025-07-02 10:00:00,VALID
BID-02256,SANDRN_2_SS1BT1,DA,2025-07-03,24,100,26.37,supply,energy,2025-07-02 10:00:00,VALID
BID-02257,SANDRN_2_SS1BT1,DA,2025-07-04,1,100,-10.4,supply,energy,2025-07-03 10:00:00,VALID
BID-02258,SANDRN_2_SS1BT1,DA,2025-07-04,2,100,-22.59,supply,energy,2025-07-03 10:00:00,VALID
BID-02259,SANDRN_2_SS1BT1,DA,2025-07-04,3,100,45.96,supply,energy,2025-07-03 10:00:00,VALID
BID-02260,SANDRN_2_SS1BT1,DA,2025-07-04,4,100,32.28,supply,energy,2025-07-03 10:00:00,VALID
BID-02261,SANDRN_2_SS1BT1,DA,2025-07-04,5,100,70.79,supply,energy,2025-07-03 10:00:00,VALID
BID-02262,SANDRN_2_SS1BT1,DA,2025-07-04,6,100,47.31,supply,energy,2025-07-03 10:00:00,VALID
BID-02263,SANDRN_2_SS1BT1,DA,2025-07-04,7,100,67.75,supply,energy,2025-07-03 10:00:00,VALID
BID-02264,SANDRN_2_SS1BT1,DA,2025-07-04,8,100,46.15,supply,energy,2025-07-03 10:00:00,VALID
BID-02265,SANDRN_2_SS1BT1,DA,2025-07-04,9,100,96.94,supply,energy,2025-07-03 10:00:00,VALID
BID-02266,SANDRN_2_SS1BT1,DA,2025-07-04,10,100,10.42,supply,energy,2025-07-03 10:00:00,VALID
BID-02267,SANDRN_2_SS1BT1,DA,2025-07-04,11,100,40.92,supply,energy,2025-07-03 10:00:00,VALID
BID-02268,SANDRN_2_SS1BT1,DA,2025-07-04,12,100,43.51,supply,energy,2025-07-03 10:00:00,VALID
BID-02269,SANDRN_2_SS1BT1,DA,2025-07-04,13,100,-38.72,supply,energy,2025-07-03 10:00:00,VALID
BID-02270,SANDRN_2_SS1BT1,DA,2025-07-04,14,100,-17.65,supply,energy,2025-07-03 10:00:00,VALID
BID-02271,SANDRN_2_SS1BT1,DA,2025-07-04,15,100,21.08,supply,energy,2025-07-03 10:00:00,VALID
BID-02272,SANDRN_2_SS1BT1,DA,2025-07-04,16,100,59.45,supply,energy,2025-07-03 10:00:00,VALID
BID-02273,SANDRN_2_SS1BT1,DA,2025-07-04,17,100,55.45,supply,energy,2025-07-03 10:00:00,VALID
BID-02274,SANDRN_2_SS1BT1,DA,2025-07-04,18,100,-34.69,supply,energy,2025-07-03 10:00:00,VALID
BID-02275,SANDRN_2_SS1BT1,DA,2025-07-04,19,100,14.99,supply,energy,2025-07-03 10:00:00,VALID
BID-02276,SANDRN_2_SS1BT1,DA,2025-07-04,20,100,17.79,supply,energy,2025-07-03 10:00:00,VALID
BID-02277,SANDRN_2_SS1BT1,DA,2025-07-04,21,100,-29.04,supply,energy,2025-07-03 10:00:00,VALID
BID-02278,SANDRN_2_SS1BT1,DA,2025-07-04,22,100,94.37,supply,energy,2025-07-03 10:00:00,VALID
BID-02279,SANDRN_2_SS1BT1,DA,2025-07-04,23,100,74.99,supply,energy,2025-07-03 10:00:00,VALID
BID-02280,SANDRN_2_SS1BT1,DA,2025-07-04,24,100,58.57,supply,energy,2025-07-03 10:00:00,VALID
BID-02281,SANDRN_2_SS1BT1,DA,2025-07-05,1,100,-9.35,supply,energy,2025-07-04 10:00:00,VALID
BID-02282,SANDRN_2_SS1BT1,DA,2025-07-05,2,100,20.67,supply,energy,2025-07-04 10:00:00,VALID
BID-02283,SANDRN_2_SS1BT1,DA,2025-07-05,3,100,11.96,supply,energy,2025-07-04 10:00:00,VALID
BID-02284,SANDRN_2_SS1BT1,DA,2025-07-05,4,100,44.69,supply,energy,2025-07-04 10:00:00,VALID
BID-02285,SANDRN_2_SS1BT1,DA,2025-07-05,5,100,89.42,supply,energy,2025-07-04 10:00:00,VALID
BID-02286,SANDRN_2_SS1BT1,DA,2025-07-05,6,100,-33.58,supply,energy,2025-07-04 10:00:00,VALID
BID-02287,SANDRN_2_SS1BT1,DA,2025-07-05,7,100,29.31,supply,energy,2025-07-04 10:00:00,VALID
BID-02288,SANDRN_2_SS1BT1,DA,2025-07-05,8,100,80.84,supply,energy,2025-07-04 10:00:00,VALID
BID-02289,SANDRN_2_SS1BT1,DA,2025-07-05,9,100,72.89,supply,energy,2025-07-04 10:00:00,VALID
BID-02290,SANDRN_2_SS1BT1,DA,2025-07-05,10,100,21.34,supply,energy,2025-07-04 10:00:00,VALID
BID-02291,SANDRN_2_SS1BT1,DA,2025-07-05,11,100,53.25,supply,energy,2025-07-04 10:00:00,VALID
BID-02292,SANDRN_2_SS1BT1,DA,2025-07-05,12,100,29.16,supply,energy,2025-07-04 10:00:00,VALID
BID-02293,SANDRN_2_SS1BT1,DA,2025-07-05,13,100,24.17,supply,energy,2025-07-04 10:00:00,VALID
BID-02294,SANDRN_2_SS1BT1,DA,2025-07-05,14,100,2.19,supply,energy,2025-07-04 10:00:00,VALID
BID-02295,SANDRN_2_SS1BT1,DA,2025-07-05,15,100,19.86,supply,energy,2025-07-04 10:00:00,VALID
BID-02296,SANDRN_2_SS1BT1,DA,2025-07-05,16,100,98.13,supply,energy,2025-07-04 10:00:00,VALID
BID-02297,SANDRN_2_SS1BT1,DA,2025-07-05,17,100,42.01,supply,energy,2025-07-04 10:00:00,VALID
BID-02298,SANDRN_2_SS1BT1,DA,2025-07-05,18,100,48.02,supply,energy,2025-07-04 10:00:00,VALID
BID-02299,SANDRN_2_SS1BT1,DA,2025-07-05,19,100,-29.56,supply,energy,2025-07-04 10:00:00,VALID
BID-02300,SANDRN_2_SS1BT1,DA,2025-07-05,20,100,35.06,supply,energy,2025-07-04 10:00:00,VALID
BID-02301,SANDRN_2_SS1BT1,DA,2025-07-05,21,100,24.96,supply,energy,2025-07-04 10:00:00,VALID
BID-02302,SANDRN_2_SS1BT1,DA,2025-07-05,22,100,92.64,supply,energy,2025-07-04 10:00:00,VALID
BID-02303,SANDRN_2_SS1BT1,DA,2025-07-05,23,100,99.03,supply,energy,2025-07-04 10:00:00,VALID
BID-02304,SANDRN_2_SS1BT1,DA,2025-07-05,24,100,-25.93,supply,energy,2025-07-04 10:00:00,VALID
BID-02305,SANDRN_2_SS1BT1,DA,2025-07-06,1,100,1.08,supply,energy,2025-07-05 10:00:00,VALID
BID-02306,SANDRN_2_SS1BT1,DA,2025-07-06,2,100,1.41,supply,energy,2025-07-05 10:00:00,VALID
BID-02307,SANDRN_2_SS1BT1,DA,2025-07-06,3,100,-12.15,supply,energy,2025-07-05 10:00:00,VALID
BID-02308,SANDRN_2_SS1BT1,DA,2025-07-06,4,100,61.94,supply,energy,2025-07-05 10:00:00,VALID
BID-02309,SANDRN_2_SS1BT1,DA,2025-07-06,5,100,38.77,supply,energy,2025-07-05 10:00:00,VALID
BID-02310,SANDRN_2_SS1BT1,DA,2025-07-06,6,100,75.87,supply,energy,2025-07-05 10:00:00,VALID
BID-02311,SANDRN_2_SS1BT1,DA,2025-07-06,7,100,-6.47,supply,energy,2025-07-05 10:00:00,VALID
BID-02312,SANDRN_2_SS1BT1,DA,2025-07-06,8,100,-31.68,supply,energy,2025-07-05 10:00:00,VALID
BID-02313,SANDRN_2_SS1BT1,DA,2025-07-06,9,100,17.88,supply,energy,2025-07-05 10:00:00,VALID
BID-02314,SANDRN_2_SS1BT1,DA,2025-07-06,10,100,29.11,supply,energy,2025-07-05 10:00:00,VALID
BID-02315,SANDRN_2_SS1BT1,DA,2025-07-06,11,100,87.51,supply,energy,2025-07-05 10:00:00,VALID
BID-02316,SANDRN_2_SS1BT1,DA,2025-07-06,12,100,90.8,supply,energy,2025-07-05 10:00:00,VALID
BID-02317,SANDRN_2_SS1BT1,DA,2025-07-06,13,100,82.51,supply,energy,2025-07-05 10:00:00,VALID
BID-02318,SANDRN_2_SS1BT1,DA,2025-07-06,14,100,69.83,supply,energy,2025-07-05 10:00:00,VALID
BID-02319,SANDRN_2_SS1BT1,DA,2025-07-06,15,100,13.83,supply,energy,2025-07-05 10:00:00,VALID
BID-02320,SANDRN_2_SS1BT1,DA,2025-07-06,16,100,46.54,supply,energy,2025-07-05 10:00:00,VALID
BID-02321,SANDRN_2_SS1BT1,DA,2025-07-06,17,100,74.75,supply,energy,2025-07-05 10:00:00,VALID
BID-02322,SANDRN_2_SS1BT1,DA,2025-07-06,18,100,65.12,supply,energy,2025-07-05 10:00:00,VALID
BID-02323,SANDRN_2_SS1BT1,DA,2025-07-06,19,100,-9.17,supply,energy,2025-07-05 10:00:00,VALID
BID-02324,SANDRN_2_SS1BT1,DA,2025-07-06,20,100,-5.18,supply,energy,2025-07-05 10:00:00,VALID
BID-02325,SANDRN_2_SS1BT1,DA,2025-07-06,21,100,78.01,supply,energy,2025-07-05 10:00:00,VALID
BID-02326,SANDRN_2_SS1BT1,DA,2025-07-06,22,100,0.31,supply,energy,2025-07-05 10:00:00,VALID
BID-02327,SANDRN_2_SS1BT1,DA,2025-07-06,23,100,-39.36,supply,energy,2025-07-05 10:00:00,VALID
BID-02328,SANDRN_2_SS1BT1,DA,2025-07-06,24,100,61.43,supply,energy,2025-07-05 10:00:00,VALID
BID-02329,SANDRN_2_SS1BT1,DA,2025-07-07,1,100,81.71,supply,energy,2025-07-06 10:00:00,VALID
BID-02330,SANDRN_2_SS1BT1,DA,2025-07-07,2,100,53.81,supply,energy,2025-07-06 10:00:00,VALID
BID-02331,SANDRN_2_SS1BT1,DA,2025-07-07,3,100,4.06,supply,energy,2025-07-06 10:00:00,VALID
BID-02332,SANDRN_2_SS1BT1,DA,2025-07-07,4,100,68.3,supply,energy,2025-07-06 10:00:00,VALID
BID-02333,SANDRN_2_SS1BT1,DA,2025-07-07,5,100,93.82,supply,energy,2025-07-06 10:00:00,VALID
BID-02334,SANDRN_2_SS1BT1,DA,2025-07-07,6,100,-13.26,supply,energy,2025-07-06 10:00:00,VALID
BID-02335,SANDRN_2_SS1BT1,DA,2025-07-07,7,100,91.4,supply,energy,2025-07-06 10:00:00,VALID
BID-02336,SANDRN_2_SS1BT1,DA,2025-07-07,8,100,10.63,supply,energy,2025-07-06 10:00:00,VALID
BID-02337,SANDRN_2_SS1BT1,DA,2025-07-07,9,100,42.93,supply,energy,2025-07-06 10:00:00,VALID
BID-02338,SANDRN_2_SS1BT1,DA,2025-07-07,10,100,43.29,supply,energy,2025-07-06 10:00:00,VALID
BID-02339,SANDRN_2_SS1BT1,DA,2025-07-07,11,100,21.88,supply,energy,2025-07-06 10:00:00,VALID
BID-02340,SANDRN_2_SS1BT1,DA,2025-07-07,12,100,32.89,supply,energy,2025-07-06 10:00:00,VALID
BID-02341,SANDRN_2_SS1BT1,DA,2025-07-07,13,100,-12.35,supply,energy,2025-07-06 10:00:00,VALID
BID-02342,SANDRN_2_SS1BT1,DA,2025-07-07,14,100,95.11,supply,energy,2025-07-06 10:00:00,VALID
BID-02343,SANDRN_2_SS1BT1,DA,2025-07-07,15,100,81.97,supply,energy,2025-07-06 10:00:00,VALID
BID-02344,SANDRN_2_SS1BT1,DA,2025-07-07,16,100,-43.44,supply,energy,2025-07-06 10:00:00,VALID
BID-02345,SANDRN_2_SS1BT1,DA,2025-07-07,17,100,-44.15,supply,energy,2025-07-06 10:00:00,VALID
BID-02346,SANDRN_2_SS1BT1,DA,2025-07-07,18,100,-32.13,supply,energy,2025-07-06 10:00:00,VALID
BID-02347,SANDRN_2_SS1BT1,DA,2025-07-07,19,100,76.76,supply,energy,2025-07-06 10:00:00,VALID
BID-02348,SANDRN_2_SS1BT1,DA,2025-07-07,20,100,-46.74,supply,energy,2025-07-06 10:00:00,VALID
BID-02349,SANDRN_2_SS1BT1,DA,2025-07-07,21,100,-2.0,supply,energy,2025-07-06 10:00:00,VALID
BID-02350,SANDRN_2_SS1BT1,DA,2025-07-07,22,100,36.96,supply,energy,2025-07-06 10:00:00,VALID
BID-02351,SANDRN_2_SS1BT1,DA,2025-07-07,23,100,87.07,supply,energy,2025-07-06 10:00:00,VALID
BID-02352,SANDRN_2_SS1BT1,DA,2025-07-07,24,100,9.81,supply,energy,2025-07-06 10:00:00,VALID
BID-02353,SANDRN_2_SS1SR1,DA,2025-07-01,1,75,-26.65,supply,energy,2025-06-30 10:00:00,VALID
BID-02354,SANDRN_2_SS1SR1,DA,2025-07-01,2,75,-25.35,supply,energy,2025-06-30 10:00:00,VALID
BID-02355,SANDRN_2_SS1SR1,DA,2025-07-01,3,75,-34.26,supply,energy,2025-06-30 10:00:00,VALID
BID-02356,SANDRN_2_SS1SR1,DA,2025-07-01,4,75,-38.86,supply,energy,2025-06-30 10:00:00,VALID
BID-02357,SANDRN_2_SS1SR1,DA,2025-07-01,5,75,-26.67,supply,energy,2025-06-30 10:00:00,VALID
BID-02358,SANDRN_2_SS1SR1,DA,2025-07-01,6,75,-33.11,supply,energy,2025-06-30 10:00:00,VALID
BID-02359,SANDRN_2_SS1SR1,DA,2025-07-01,7,75,-10.3,supply,energy,2025-06-30 10:00:00,VALID
BID-02360,SANDRN_2_SS1SR1,DA,2025-07-01,8,75,-37.45,supply,energy,2025-06-30 10:00:00,VALID
BID-02361,SANDRN_2_SS1SR1,DA,2025-07-01,9,75,-19.09,supply,energy,2025-06-30 10:00:00,VALID
BID-02362,SANDRN_2_SS1SR1,DA,2025-07-01,10,75,-15.35,supply,energy,2025-06-30 10:00:00,VALID
BID-02363,SANDRN_2_SS1SR1,DA,2025-07-01,11,75,-23.92,supply,energy,2025-06-30 10:00:00,VALID
BID-02364,SANDRN_2_SS1SR1,DA,2025-07-01,12,75,-29.2,supply,energy,2025-06-30 10:00:00,VALID
BID-02365,SANDRN_2_SS1SR1,DA,2025-07-01,13,75,-38.67,supply,energy,2025-06-30 10:00:00,VALID
BID-02366,SANDRN_2_SS1SR1,DA,2025-07-01,14,75,-22.21,supply,energy,2025-06-30 10:00:00,VALID
BID-02367,SANDRN_2_SS1SR1,DA,2025-07-01,15,75,-15.27,supply,energy,2025-06-30 10:00:00,VALID
BID-02368,SANDRN_2_SS1SR1,DA,2025-07-01,16,75,-33.47,supply,energy,2025-06-30 10:00:00,VALID
BID-02369,SANDRN_2_SS1SR1,DA,2025-07-01,17,75,-35.93,supply,energy,2025-06-30 10:00:00,VALID
BID-02370,SANDRN_2_SS1SR1,DA,2025-07-01,18,75,-21.85,supply,energy,2025-06-30 10:00:00,VALID
BID-02371,SANDRN_2_SS1SR1,DA,2025-07-01,19,75,-23.88,supply,energy,2025-06-30 10:00:00,VALID
BID-02372,SANDRN_2_SS1SR1,DA,2025-07-01,20,75,-36.06,supply,energy,2025-06-30 10:00:00,VALID
BID-02373,SANDRN_2_SS1SR1,DA,2025-07-01,21,75,-22.62,supply,energy,2025-06-30 10:00:00,VALID
BID-02374,SANDRN_2_SS1SR1,DA,2025-07-01,22,75,-20.8,supply,energy,2025-06-30 10:00:00,VALID
BID-02375,SANDRN_2_SS1SR1,DA,2025-07-01,23,75,-34.02,supply,energy,2025-06-30 10:00:00,VALID
BID-02376,SANDRN_2_SS1SR1,DA,2025-07-01,24,75,-19.98,supply,energy,2025-06-30 10:00:00,VALID
BID-02377,SANDRN_2_SS1SR1,DA,2025-07-02,1,75,-17.82,supply,energy,2025-07-01 10:00:00,VALID
BID-02378,SANDRN_2_SS1SR1,DA,2025-07-02,2,75,-33.85,supply,energy,2025-07-01 10:00:00,VALID
BID-02379,SANDRN_2_SS1SR1,DA,2025-07-02,3,75,-32.72,supply,energy,2025-07-01 10:00:00,VALID
BID-02380,SANDRN_2_SS1SR1,DA,2025-07-02,4,75,-17.37,supply,energy,2025-07-01 10:00:00,VALID
BID-02381,SANDRN_2_SS1SR1,DA,2025-07-02,5,75,-37.25,supply,energy,2025-07-01 10:00:00,VALID
BID-02382,SANDRN_2_SS1SR1,DA,2025-07-02,6,75,-27.46,supply,energy,2025-07-01 10:00:00,VALID
BID-02383,SANDRN_2_SS1SR1,DA,2025-07-02,7,75,-15.72,supply,energy,2025-07-01 10:00:00,VALID
BID-02384,SANDRN_2_SS1SR1,DA,2025-07-02,8,75,-30.35,supply,energy,2025-07-01 10:00:00,VALID
BID-02385,SANDRN_2_SS1SR1,DA,2025-07-02,9,75,-36.33,supply,energy,2025-07-01 10:00:00,VALID
BID-02386,SANDRN_2_SS1SR1,DA,2025-07-02,10,75,-28.45,supply,energy,2025-07-01 10:00:00,VALID
BID-02387,SANDRN_2_SS1SR1,DA,2025-07-02,11,75,-25.85,supply,energy,2025-07-01 10:00:00,VALID
BID-02388,SANDRN_2_SS1SR1,DA,2025-07-02,12,75,-33.55,supply,energy,2025-07-01 10:00:00,VALID
BID-02389,SANDRN_2_SS1SR1,DA,2025-07-02,13,75,-39.72,supply,energy,2025-07-01 10:00:00,VALID
BID-02390,SANDRN_2_SS1SR1,DA,2025-07-02,14,75,-29.07,supply,energy,2025-07-01 10:00:00,VALID
BID-02391,SANDRN_2_SS1SR1,DA,2025-07-02,15,75,-36.11,supply,energy,2025-07-01 10:00:00,VALID
BID-02392,SANDRN_2_SS1SR1,DA,2025-07-02,16,75,-35.17,supply,energy,2025-07-01 10:00:00,VALID
BID-02393,SANDRN_2_SS1SR1,DA,2025-07-02,17,75,-16.5,supply,energy,2025-07-01 10:00:00,VALID
BID-02394,SANDRN_2_SS1SR1,DA,2025-07-02,18,75,-26.82,supply,energy,2025-07-01 10:00:00,VALID
BID-02395,SANDRN_2_SS1SR1,DA,2025-07-02,19,75,-32.43,supply,energy,2025-07-01 10:00:00,VALID
BID-02396,SANDRN_2_SS1SR1,DA,2025-07-02,20,75,-31.61,supply,energy,2025-07-01 10:00:00,VALID
BID-02397,SANDRN_2_SS1SR1,DA,2025-07-02,21,75,-20.59,supply,energy,2025-07-01 10:00:00,VALID
BID-02398,SANDRN_2_SS1SR1,DA,2025-07-02,22,75,-12.31,supply,energy,2025-07-01 10:00:00,VALID
BID-02399,SANDRN_2_SS1SR1,DA,2025-07-02,23,75,-10.11,supply,energy,2025-07-01 10:00:00,VALID
BID-02400,SANDRN_2_SS1SR1,DA,2025-07-02,24,75,-25.55,supply,energy,2025-07-01 10:00:00,VALID
BID-02401,SANDRN_2_SS1SR1,DA,2025-07-03,1,75,-22.69,supply,energy,2025-07-02 10:00:00,VALID
BID-02402,SANDRN_2_SS1SR1,DA,2025-07-03,2,75,-39.01,supply,energy,2025-07-02 10:00:00,VALID
BID-02403,SANDRN_2_SS1SR1,DA,2025-07-03,3,75,-10.46,supply,energy,2025-07-02 10:00:00,VALID
BID-02404,SANDRN_2_SS1SR1,DA,2025-07-03,4,75,-10.26,supply,energy,2025-07-02 10:00:00,VALID
BID-02405,SANDRN_2_SS1SR1,DA,2025-07-03,5,75,-32.83,supply,energy,2025-07-02 10:00:00,VALID
BID-02406,SANDRN_2_SS1SR1,DA,2025-07-03,6,75,-19.67,supply,energy,2025-07-02 10:00:00,VALID
BID-02407,SANDRN_2_SS1SR1,DA,2025-07-03,7,75,-17.87,supply,energy,2025-07-02 10:00:00,VALID
BID-02408,SANDRN_2_SS1SR1,DA,2025-07-03,8,75,-19.08,supply,energy,2025-07-02 10:00:00,VALID
BID-02409,SANDRN_2_SS1SR1,DA,2025-07-03,9,75,-23.31,supply,energy,2025-07-02 10:00:00,VALID
BID-02410,SANDRN_2_SS1SR1,DA,2025-07-03,10,75,-25.3,supply,energy,2025-07-02 10:00:00,VALID
BID-02411,SANDRN_2_SS1SR1,DA,2025-07-03,11,75,-27.0,supply,energy,2025-07-02 10:00:00,VALID
BID-02412,SANDRN_2_SS1SR1,DA,2025-07-03,12,75,-22.79,supply,energy,2025-07-02 10:00:00,VALID
BID-02413,SANDRN_2_SS1SR1,DA,2025-07-03,13,75,-19.04,supply,energy,2025-07-02 10:00:00,VALID
BID-02414,SANDRN_2_SS1SR1,DA,2025-07-03,14,75,-16.92,supply,energy,2025-07-02 10:00:00,VALID
BID-02415,SANDRN_2_SS1SR1,DA,2025-07-03,15,75,-20.5,supply,energy,2025-07-02 10:00:00,VALID
BID-02416,SANDRN_2_SS1SR1,DA,2025-07-03,16,75,-34.46,supply,energy,2025-07-02 10:00:00,VALID
BID-02417,SANDRN_2_SS1SR1,DA,2025-07-03,17,75,-14.72,supply,energy,2025-07-02 10:00:00,VALID
