node,operating_date,hour_ending,forecast_lmp,actual_rt_lmp
RSMNDS_2_CSRSR1,2025-07-07,15,41.0,66.01
RSMNDS_2_CSRSR1,2025-07-07,16,53.64,48.16
RSMNDS_2_CSRSR1,2025-07-07,17,45.26,36.87
RSMNDS_2_CSRSR1,2025-07-07,18,173.92,187.62
RSMNDS_2_CSRSR1,2025-07-07,19,14.16,26.02
RSMNDS_2_CSRSR1,2025-07-07,20,35.29,38.05
RSMNDS_2_CSRSR1,2025-07-07,21,12.91,-26.4
RSMNDS_2_CSRSR1,2025-07-07,22,28.91,28.43
RSMNDS_2_CSRSR1,2025-07-07,23,-10.14,8.02
RSMNDS_2_CSRSR1,2025-07-07,24,8.06,42.83
SANDRN_2_SS1BT1,2025-07-01,1,-23.35,4.97
SANDRN_2_SS1BT1,2025-07-01,2,36.67,40.67
SANDRN_2_SS1BT1,2025-07-01,3,-26.15,-17.19
SANDRN_2_SS1BT1,2025-07-01,4,28.56,37.33
SANDRN_2_SS1BT1,2025-07-01,5,19.48,29.47
SANDRN_2_SS1BT1,2025-07-01,6,53.81,35.82
SANDRN_2_SS1BT1,2025-07-01,7,50.83,48.19
SANDRN_2_SS1BT1,2025-07-01,8,41.09,48.23
SANDRN_2_SS1BT1,2025-07-01,9,37.01,28.54
SANDRN_2_SS1BT1,2025-07-01,10,33.96,24.5
SANDRN_2_SS1BT1,2025-07-01,11,29.34,35.15
SANDRN_2_SS1BT1,2025-07-01,12,45.59,64.07
SANDRN_2_SS1BT1,2025-07-01,13,59.94,58.26
SANDRN_2_SS1BT1,2025-07-01,14,47.07,46.95
SANDRN_2_SS1BT1,2025-07-01,15,54.01,46.84
SANDRN_2_SS1BT1,2025-07-01,16,19.56,37.5
SANDRN_2_SS1BT1,2025-07-01,17,31.67,86.9
SANDRN_2_SS1BT1,2025-07-01,18,23.55,28.48
SANDRN_2_SS1BT1,2025-07-01,19,243.95,226.76
SANDRN_2_SS1BT1,2025-07-01,20,349.71,316.34
SANDRN_2_SS1BT1,2025-07-01,21,38.27,6.44
SANDRN_2_SS1BT1,2025-07-01,22,17.93,35.81
SANDRN_2_SS1BT1,2025-07-01,23,11.86,37.28
SANDRN_2_SS1BT1,2025-07-01,24,16.89,13.35
SANDRN_2_SS1BT1,2025-07-02,1,11.71,-9.21
SANDRN_2_SS1BT1,2025-07-02,2,0.72,-16.05
SANDRN_2_SS1BT1,2025-07-02,3,41.24,44.42
SANDRN_2_SS1BT1,2025-07-02,4,7.76,13.22
SANDRN_2_SS1BT1,2025-07-02,5,31.64,31.52
SANDRN_2_SS1BT1,2025-07-02,6,19.44,19.24
SANDRN_2_SS1BT1,2025-07-02,7,18.86,14.97
SANDRN_2_SS1BT1,2025-07-02,8,38.05,38.54
SANDRN_2_SS1BT1,2025-07-02,9,55.45,41.68
SANDRN_2_SS1BT1,2025-07-02,10,55.08,34.87
SANDRN_2_SS1BT1,2025-07-02,11,57.02,68.09
SANDRN_2_SS1BT1,2025-07-02,12,43.43,56.16
SANDRN_2_SS1BT1,2025-07-02,13,-38.77,-37.88
SANDRN_2_SS1BT1,2025-07-02,14,52.71,34.59
SANDRN_2_SS1BT1,2025-07-02,15,35.3,60.4
SANDRN_2_SS1BT1,2025-07-02,16,22.4,13.44
SANDRN_2_SS1BT1,2025-07-02,17,16.6,25.07
SANDRN_2_SS1BT1,2025-07-02,18,36.01,39.5
SANDRN_2_SS1BT1,2025-07-02,19,20.11,9.64
SANDRN_2_SS1BT1,2025-07-02,20,16.57,19.09
SANDRN_2_SS1BT1,2025-07-02,21,18.69,23.95
SANDRN_2_SS1BT1,2025-07-02,22,-3.12,8.56
SANDRN_2_SS1BT1,2025-07-02,23,-17.81,-14.76
SANDRN_2_SS1BT1,2025-07-02,24,17.73,31.83
SANDRN_2_SS1BT1,2025-07-03,1,10.68,-25.09
SANDRN_2_SS1BT1,2025-07-03,2,14.9,10.35
SANDRN_2_SS1BT1,2025-07-03,3,8.27,34.96
SANDRN_2_SS1BT1,2025-07-03,4,13.08,-12.36
SANDRN_2_SS1BT1,2025-07-03,5,12.63,2.63
SANDRN_2_SS1BT1,2025-07-03,6,21.89,31.25
SANDRN_2_SS1BT1,2025-07-03,7,26.33,21.89
SANDRN_2_SS1BT1,2025-07-03,8,47.42,15.64
SANDRN_2_SS1BT1,2025-07-03,9,67.4,53.22
SANDRN_2_SS1BT1,2025-07-03,10,40.63,66.26
SANDRN_2_SS1BT1,2025-07-03,11,31.87,20.02
SANDRN_2_SS1BT1,2025-07-03,12,-37.01,-17.77
SANDRN_2_SS1BT1,2025-07-03,13,42.32,75.55
SANDRN_2_SS1BT1,2025-07-03,14,59.09,45.05
SANDRN_2_SS1BT1,2025-07-03,15,55.2,28.98
SANDRN_2_SS1BT1,2025-07-03,16,34.3,56.18
SANDRN_2_SS1BT1,2025-07-03,17,43.09,43.95
SANDRN_2_SS1BT1,2025-07-03,18,-11.2,20.82
SANDRN_2_SS1BT1,2025-07-03,19,-31.12,1.78
SANDRN_2_SS1BT1,2025-07-03,20,-64.71,15.44
SANDRN_2_SS1BT1,2025-07-03,21,22.62,4.63
SANDRN_2_SS1BT1,2025-07-03,22,25.44,13.48
SANDRN_2_SS1BT1,2025-07-03,23,13.73,7.34
SANDRN_2_SS1BT1,2025-07-03,24,4.13,-1.57
SANDRN_2_SS1BT1,2025-07-04,1,-5.4,-21.51
SANDRN_2_SS1BT1,2025-07-04,2,21.95,19.39
SANDRN_2_SS1BT1,2025-07-04,3,23.93,7.09
SANDRN_2_SS1BT1,2025-07-04,4,8.77,34.73
SANDRN_2_SS1BT1,2025-07-04,5,36.41,20.57
SANDRN_2_SS1BT1,2025-07-04,6,38.34,27.23
SANDRN_2_SS1BT1,2025-07-04,7,29.4,13.14
SANDRN_2_SS1BT1,2025-07-04,8,58.58,46.04
SANDRN_2_SS1BT1,2025-07-04,9,32.8,28.4
SANDRN_2_SS1BT1,2025-07-04,10,15.85,28.28
SANDRN_2_SS1BT1,2025-07-04,11,44.73,11.52
SANDRN_2_SS1BT1,2025-07-04,12,41.02,15.68
SANDRN_2_SS1BT1,2025-07-04,13,-56.7,-27.71
SANDRN_2_SS1BT1,2025-07-04,14,42.22,56.9
SANDRN_2_SS1BT1,2025-07-04,15,17.79,10.22
SANDRN_2_SS1BT1,2025-07-04,16,31.98,18.71
SANDRN_2_SS1BT1,2025-07-04,17,16.91,14.13
SANDRN_2_SS1BT1,2025-07-04,18,25.25,43.65
SANDRN_2_SS1BT1,2025-07-04,19,37.85,6.92
SANDRN_2_SS1BT1,2025-07-04,20,11.39,11.75
SANDRN_2_SS1BT1,2025-07-04,21,15.68,46.61
SANDRN_2_SS1BT1,2025-07-04,22,-6.55,2.23
SANDRN_2_SS1BT1,2025-07-04,23,3.53,-2.73
SANDRN_2_SS1BT1,2025-07-04,24,13.43,19.52
SANDRN_2_SS1BT1,2025-07-05,1,29.11,10.36
SANDRN_2_SS1BT1,2025-07-05,2,19.78,13.51
SANDRN_2_SS1BT1,2025-07-05,3,6.73,14.46
SANDRN_2_SS1BT1,2025-07-05,4,18.79,20.46
SANDRN_2_SS1BT1,2025-07-05,5,24.26,47.68
SANDRN_2_SS1BT1,2025-07-05,6,44.6,27.87
SANDRN_2_SS1BT1,2025-07-05,7,18.27,46.83
SANDRN_2_SS1BT1,2025-07-05,8,72.12,66.36
SANDRN_2_SS1BT1,2025-07-05,9,41.97,45.52
SANDRN_2_SS1BT1,2025-07-05,10,21.57,34.66
SANDRN_2_SS1BT1,2025-07-05,11,50.29,57.09
SANDRN_2_SS1BT1,2025-07-05,12,63.52,45.94
SANDRN_2_SS1BT1,2025-07-05,13,-23.31,-50.54
SANDRN_2_SS1BT1,2025-07-05,14,28.0,49.37
SANDRN_2_SS1BT1,2025-07-05,15,43.42,59.17
SANDRN_2_SS1BT1,2025-07-05,16,31.53,20.92
SANDRN_2_SS1BT1,2025-07-05,17,33.71,42.97
SANDRN_2_SS1BT1,2025-07-05,18,31.97,-18.49
SANDRN_2_SS1BT1,2025-07-05,19,388.36,370.36
SANDRN_2_SS1BT1,2025-07-05,20,23.17,50.87
SANDRN_2_SS1BT1,2025-07-05,21,33.56,5.03
SANDRN_2_SS1BT1,2025-07-05,22,18.51,27.13
SANDRN_2_SS1BT1,2025-07-05,23,-13.04,-24.25
SANDRN_2_SS1BT1,2025-07-05,24,6.76,-7.38
SANDRN_2_SS1BT1,2025-07-06,1,19.54,9.0
SANDRN_2_SS1BT1,2025-07-06,2,6.51,-7.97
SANDRN_2_SS1BT1,2025-07-06,3,0.38,12.42
SANDRN_2_SS1BT1,2025-07-06,4,28.47,47.58
SANDRN_2_SS1BT1,2025-07-06,5,12.08,60.73
SANDRN_2_SS1BT1,2025-07-06,6,21.69,14.13
SANDRN_2_SS1BT1,2025-07-06,7,29.94,37.14
SANDRN_2_SS1BT1,2025-07-06,8,54.89,81.94
SANDRN_2_SS1BT1,2025-07-06,9,65.64,53.42
SANDRN_2_SS1BT1,2025-07-06,10,39.89,18.6
SANDRN_2_SS1BT1,2025-07-06,11,44.48,76.71
SANDRN_2_SS1BT1,2025-07-06,12,57.56,48.68
SANDRN_2_SS1BT1,2025-07-06,13,48.43,57.17
SANDRN_2_SS1BT1,2025-07-06,14,49.45,57.33
SANDRN_2_SS1BT1,2025-07-06,15,59.3,52.58
SANDRN_2_SS1BT1,2025-07-06,16,27.72,-25.2
SANDRN_2_SS1BT1,2025-07-06,17,37.9,33.32
SANDRN_2_SS1BT1,2025-07-06,18,33.28,30.2
SANDRN_2_SS1BT1,2025-07-06,19,35.49,35.49
SANDRN_2_SS1BT1,2025-07-06,20,17.98,20.59
SANDRN_2_SS1BT1,2025-07-06,21,16.99,7.83
SANDRN_2_SS1BT1,2025-07-06,22,-3.1,3.62
SANDRN_2_SS1BT1,2025-07-06,23,11.23,-28.48
SANDRN_2_SS1BT1,2025-07-06,24,14.41,6.22
SANDRN_2_SS1BT1,2025-07-07,1,-4.21,-2.56
SANDRN_2_SS1BT1,2025-07-07,2,11.87,51.62
SANDRN_2_SS1BT1,2025-07-07,3,23.12,16.67
SANDRN_2_SS1BT1,2025-07-07,4,-22.99,-24.08
SANDRN_2_SS1BT1,2025-07-07,5,11.93,23.84
SANDRN_2_SS1BT1,2025-07-07,6,26.83,39.77
SANDRN_2_SS1BT1,2025-07-07,7,25.16,18.51
SANDRN_2_SS1BT1,2025-07-07,8,53.66,56.4
SANDRN_2_SS1BT1,2025-07-07,9,37.3,40.01
SANDRN_2_SS1BT1,2025-07-07,10,59.72,47.3
SANDRN_2_SS1BT1,2025-07-07,11,58.49,56.25
SANDRN_2_SS1BT1,2025-07-07,12,49.64,31.61
SANDRN_2_SS1BT1,2025-07-07,13,37.74,44.94
SANDRN_2_SS1BT1,2025-07-07,14,61.36,59.11
SANDRN_2_SS1BT1,2025-07-07,15,36.55,0.73
SANDRN_2_SS1BT1,2025-07-07,16,32.71,33.43
SANDRN_2_SS1BT1,2025-07-07,17,44.55,36.77
SANDRN_2_SS1BT1,2025-07-07,18,30.48,0.11
SANDRN_2_SS1BT1,2025-07-07,19,23.26,5.57
SANDRN_2_SS1BT1,2025-07-07,20,30.11,37.57
SANDRN_2_SS1BT1,2025-07-07,21,27.91,12.32
SANDRN_2_SS1BT1,2025-07-07,22,22.55,13.06
SANDRN_2_SS1BT1,2025-07-07,23,10.55,32.61
SANDRN_2_SS1BT1,2025-07-07,24,3.86,-14.89
SANDRN_2_SS1SR1,2025-07-01,1,-0.34,2.04
SANDRN_2_SS1SR1,2025-07-01,2,2.5,17.62
SANDRN_2_SS1SR1,2025-07-01,3,-6.57,7.92
SANDRN_2_SS1SR1,2025-07-01,4,51.59,44.44
SANDRN_2_SS1SR1,2025-07-01,5,33.73,53.38
SANDRN_2_SS1SR1,2025-07-01,6,15.07,29.48
SANDRN_2_SS1SR1,2025-07-01,7,29.41,50.79
SANDRN_2_SS1SR1,2025-07-01,8,46.34,19.15
SANDRN_2_SS1SR1,2025-07-01,9,54.43,53.57
SANDRN_2_SS1SR1,2025-07-01,10,63.31,51.04
SANDRN_2_SS1SR1,2025-07-01,11,45.74,34.93
SANDRN_2_SS1SR1,2025-07-01,12,49.73,52.83
SANDRN_2_SS1SR1,2025-07-01,13,47.11,22.9
SANDRN_2_SS1SR1,2025-07-01,14,51.41,50.93
SANDRN_2_SS1SR1,2025-07-01,15,44.01,56.96
SANDRN_2_SS1SR1,2025-07-01,16,51.44,4.56
SANDRN_2_SS1SR1,2025-07-01,17,43.48,78.03
SANDRN_2_SS1SR1,2025-07-01,18,48.84,-10.24
SANDRN_2_SS1SR1,2025-07-01,19,51.75,46.8
SANDRN_2_SS1SR1,2025-07-01,20,12.16,26.14
SANDRN_2_SS1SR1,2025-07-01,21,1.84,6.51
SANDRN_2_SS1SR1,2025-07-01,22,-3.78,-15.37
SANDRN_2_SS1SR1,2025-07-01,23,39.95,15.76
SANDRN_2_SS1SR1,2025-07-01,24,2.56,-5.2
SANDRN_2_SS1SR1,2025-07-02,1,-23.53,-48.68
SANDRN_2_SS1SR1,2025-07-02,2,25.22,37.65
SANDRN_2_SS1SR1,2025-07-02,3,22.12,4.77
SANDRN_2_SS1SR1,2025-07-02,4,-33.54,-20.9
SANDRN_2_SS1SR1,2025-07-02,5,29.98,16.35
SANDRN_2_SS1SR1,2025-07-02,6,41.41,-4.72
SANDRN_2_SS1SR1,2025-07-02,7,50.92,49.39
SANDRN_2_SS1SR1,2025-07-02,8,28.15,60.75
SANDRN_2_SS1SR1,2025-07-02,9,59.52,29.47
SANDRN_2_SS1SR1,2025-07-02,10,50.79,61.86
SANDRN_2_SS1SR1,2025-07-02,11,50.99,46.87
SANDRN_2_SS1SR1,2025-07-02,12,49.85,53.58
SANDRN_2_SS1SR1,2025-07-02,13,-34.95,-76.6
SANDRN_2_SS1SR1,2025-07-02,14,55.42,68.81
SANDRN_2_SS1SR1,2025-07-02,15,39.66,27.41
SANDRN_2_SS1SR1,2025-07-02,16,44.52,17.3
SANDRN_2_SS1SR1,2025-07-02,17,15.76,9.63
SANDRN_2_SS1SR1,2025-07-02,18,24.11,30.57
SANDRN_2_SS1SR1,2025-07-02,19,26.44,18.52
SANDRN_2_SS1SR1,2025-07-02,20,16.66,10.04
SANDRN_2_SS1SR1,2025-07-02,21,31.19,58.04
SANDRN_2_SS1SR1,2025-07-02,22,-7.89,8.06
SANDRN_2_SS1SR1,2025-07-02,23,31.23,45.78
SANDRN_2_SS1SR1,2025-07-02,24,7.77,10.31
SANDRN_2_SS1SR1,2025-07-03,1,-46.31,-33.9
SANDRN_2_SS1SR1,2025-07-03,2,-1.61,-0.17
SANDRN_2_SS1SR1,2025-07-03,3,3.99,-3.09
SANDRN_2_SS1SR1,2025-07-03,4,7.16,16.06
SANDRN_2_SS1SR1,2025-07-03,5,18.35,25.56
SANDRN_2_SS1SR1,2025-07-03,6,28.16,37.61
SANDRN_2_SS1SR1,2025-07-03,7,46.15,43.22
SANDRN_2_SS1SR1,2025-07-03,8,35.54,9.12
SANDRN_2_SS1SR1,2025-07-03,9,49.71,40.43
SANDRN_2_SS1SR1,2025-07-03,10,40.74,52.38
SANDRN_2_SS1SR1,2025-07-03,11,45.48,27.02
SANDRN_2_SS1SR1,2025-07-03,12,51.19,48.84
SANDRN_2_SS1SR1,2025-07-03,13,49.82,43.75
SANDRN_2_SS1SR1,2025-07-03,14,34.25,38.67
SANDRN_2_SS1SR1,2025-07-03,15,9.22,26.4
SANDRN_2_SS1SR1,2025-07-03,16,51.16,29.37
SANDRN_2_SS1SR1,2025-07-03,17,54.27,42.73
SANDRN_2_SS1SR1,2025-07-03,18,-1.99,33.15
SANDRN_2_SS1SR1,2025-07-03,19,-56.85,8.77
SANDRN_2_SS1SR1,2025-07-03,20,-29.04,34.58
SANDRN_2_SS1SR1,2025-07-03,21,14.25,11.42
SANDRN_2_SS1SR1,2025-07-03,22,58.17,39.79
SANDRN_2_SS1SR1,2025-07-03,23,15.93,6.04
SANDRN_2_SS1SR1,2025-07-03,24,12.14,9.38
SANDRN_2_SS1SR1,2025-07-04,1,-2.76,33.86
SANDRN_2_SS1SR1,2025-07-04,2,-0.71,29.88
SANDRN_2_SS1SR1,2025-07-04,3,48.37,39.43
SANDRN_2_SS1SR1,2025-07-04,4,16.51,33.01
SANDRN_2_SS1SR1,2025-07-04,5,20.89,14.38
SANDRN_2_SS1SR1,2025-07-04,6,-2.94,15.91
SANDRN_2_SS1SR1,2025-07-04,7,23.04,29.67
SANDRN_2_SS1SR1,2025-07-04,8,43.04,23.52
SANDRN_2_SS1SR1,2025-07-04,9,45.72,48.51
SANDRN_2_SS1SR1,2025-07-04,10,45.42,54.12
SANDRN_2_SS1SR1,2025-07-04,11,44.97,18.23
SANDRN_2_SS1SR1,2025-07-04,12,-50.53,-38.32
SANDRN_2_SS1SR1,2025-07-04,13,50.01,62.44
SANDRN_2_SS1SR1,2025-07-04,14,39.98,42.86
SANDRN_2_SS1SR1,2025-07-04,15,22.37,46.77
SANDRN_2_SS1SR1,2025-07-04,16,38.11,18.85
SANDRN_2_SS1SR1,2025-07-04,17,58.93,20.81
SANDRN_2_SS1SR1,2025-07-04,18,13.87,-16.8
SANDRN_2_SS1SR1,2025-07-04,19,25.94,43.87
SANDRN_2_SS1SR1,2025-07-04,20,336.35,320.05
SANDRN_2_SS1SR1,2025-07-04,21,35.59,7.3
SANDRN_2_SS1SR1,2025-07-04,22,4.74,-28.11
SANDRN_2_SS1SR1,2025-07-04,23,-9.99,-19.32
SANDRN_2_SS1SR1,2025-07-04,24,1.66,-2.48
SANDRN_2_SS1SR1,2025-07-05,1,21.61,41.54
SANDRN_2_SS1SR1,2025-07-05,2,-13.93,-3.75
SANDRN_2_SS1SR1,2025-07-05,3,17.57,-1.18
SANDRN_2_SS1SR1,2025-07-05,4,-51.01,-57.4
SANDRN_2_SS1SR1,2025-07-05,5,10.84,29.64
SANDRN_2_SS1SR1,2025-07-05,6,29.32,61.39
SANDRN_2_SS1SR1,2025-07-05,7,46.51,24.0
SANDRN_2_SS1SR1,2025-07-05,8,32.39,25.73
SANDRN_2_SS1SR1,2025-07-05,9,25.27,20.92
SANDRN_2_SS1SR1,2025-07-05,10,62.58,61.26
SANDRN_2_SS1SR1,2025-07-05,11,35.51,28.17
SANDRN_2_SS1SR1,2025-07-05,12,29.26,22.08
SANDRN_2_SS1SR1,2025-07-05,13,31.5,13.7
SANDRN_2_SS1SR1,2025-07-05,14,61.27,66.93
SANDRN_2_SS1SR1,2025-07-05,15,28.66,44.65
SANDRN_2_SS1SR1,2025-07-05,16,37.22,56.76
SANDRN_2_SS1SR1,2025-07-05,17,34.21,-3.36
SANDRN_2_SS1SR1,2025-07-05,18,17.7,44.38
SANDRN_2_SS1SR1,2025-07-05,19,16.8,6.52
SANDRN_2_SS1SR1,2025-07-05,20,36.77,23.19
SANDRN_2_SS1SR1,2025-07-05,21,15.14,23.91
SANDRN_2_SS1SR1,2025-07-05,22,9.12,12.9
SANDRN_2_SS1SR1,2025-07-05,23,-9.07,-21.44
SANDRN_2_SS1SR1,2025-07-05,24,35.5,24.03
SANDRN_2_SS1SR1,2025-07-06,1,9.11,13.99
SANDRN_2_SS1SR1,2025-07-06,2,-32.28,-41.74
SANDRN_2_SS1SR1,2025-07-06,3,12.07,23.53
SANDRN_2_SS1SR1,2025-07-06,4,30.45,5.73
SANDRN_2_SS1SR1,2025-07-06,5,38.18,42.68
SANDRN_2_SS1SR1,2025-07-06,6,13.16,8.39
SANDRN_2_SS1SR1,2025-07-06,7,32.83,1.5
SANDRN_2_SS1SR1,2025-07-06,8,65.76,63.36
SANDRN_2_SS1SR1,2025-07-06,9,56.98,32.7
SANDRN_2_SS1SR1,2025-07-06,10,62.45,93.24
SANDRN_2_SS1SR1,2025-07-06,11,-30.67,-33.06
SANDRN_2_SS1SR1,2025-07-06,12,55.53,26.84
SANDRN_2_SS1SR1,2025-07-06,13,60.5,69.18
SANDRN_2_SS1SR1,2025-07-06,14,31.57,8.23
SANDRN_2_SS1SR1,2025-07-06,15,57.37,45.89
SANDRN_2_SS1SR1,2025-07-06,16,23.62,44.97
SANDRN_2_SS1SR1,2025-07-06,17,41.31,53.36
SANDRN_2_SS1SR1,2025-07-06,18,28.47,37.81
SANDRN_2_SS1SR1,2025-07-06,19,43.7,37.99
SANDRN_2_SS1SR1,2025-07-06,20,26.65,-0.28
SANDRN_2_SS1SR1,2025-07-06,21,18.24,33.82
SANDRN_2_SS1SR1,2025-07-06,22,7.92,9.87
SANDRN_2_SS1SR1,2025-07-06,23,17.88,37.85
SANDRN_2_SS1SR1,2025-07-06,24,4.32,3.24
SANDRN_2_SS1SR1,2025-07-07,1,-12.9,1.13
SANDRN_2_SS1SR1,2025-07-07,2,23.41,38.56
SANDRN_2_SS1SR1,2025-07-07,3,18.61,44.18
SANDRN_2_SS1SR1,2025-07-07,4,44.08,45.8
SANDRN_2_SS1SR1,2025-07-07,5,39.26,52.67
SANDRN_2_SS1SR1,2025-07-07,6,23.07,46.3
SANDRN_2_SS1SR1,2025-07-07,7,28.12,26.21
SANDRN_2_SS1SR1,2025-07-07,8,30.73,24.52
SANDRN_2_SS1SR1,2025-07-07,9,43.98,50.89
SANDRN_2_SS1SR1,2025-07-07,10,46.31,45.46
SANDRN_2_SS1SR1,2025-07-07,11,42.86,51.48
SANDRN_2_SS1SR1,2025-07-07,12,54.05,32.36
SANDRN_2_SS1SR1,2025-07-07,13,35.82,26.27
SANDRN_2_SS1SR1,2025-07-07,14,45.87,46.16
SANDRN_2_SS1SR1,2025-07-07,15,44.68,50.25
SANDRN_2_SS1SR1,2025-07-07,16,39.58,58.41
SANDRN_2_SS1SR1,2025-07-07,17,28.97,27.05
SANDRN_2_SS1SR1,2025-07-07,18,55.02,54.71
SANDRN_2_SS1SR1,2025-07-07,19,17.59,31.85
SANDRN_2_SS1SR1,2025-07-07,20,28.98,40.79
SANDRN_2_SS1SR1,2025-07-07,21,15.8,10.38
SANDRN_2_SS1SR1,2025-07-07,22,11.77,9.46
SANDRN_2_SS1SR1,2025-07-07,23,4.67,4.03
SANDRN_2_SS1SR1,2025-07-07,24,5.75,-25.61
